租金,room_size,室,卫,厅,天然气,空调,独卫,飘窗,阳台,district_name,price_y,最近地铁距离,1500内地铁口,最近公交站距离,500内公交站数量,最近银行距离,1000内银行数量,最近影院距离,1000内影院数量,最近餐饮距离,700内餐饮数量,500内超市数量,1000内公园数量,最近菜市场距离,1000内菜市场数量
1050,13,2,1,1,0,0,0,0,0,武侯区,,1112.984352,锦江宾馆 华西坝 衣冠庙 人民公园,66.72262865,5,312.4714142,2,1438.281178,1,75.92022466,20,15,20,304.0932461,3
2600,42,1,1,1,1,0,1,1,1,高新区,14631,476.822895,天府三街 天府五街 世纪城,247.0209216,5,408.4891508,1,1042.418849,1,87.29700133,20,7,20,972.8189934,1
1900,29,1,1,1,1,0,1,0,0,高新区,14631,476.822895,天府三街 天府五街 世纪城,247.0209216,5,408.4891508,1,1042.418849,1,87.29700133,20,7,20,972.8189934,1
1800,25,1,1,1,1,0,1,0,0,高新区,14631,476.822895,天府三街 天府五街 世纪城,247.0209216,5,408.4891508,1,1042.418849,1,87.29700133,20,7,20,972.8189934,1
720,10,5,2,1,0,1,0,0,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
1000,14,5,2,1,0,1,1,1,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
690,9,5,2,1,0,1,0,0,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
550,13,5,2,1,0,0,0,0,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
740,12,5,2,1,0,1,0,0,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
620,10,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
560,7,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
700,7,4,1,1,0,0,0,0,0,锦江区,20989,499.4471142,神州租车(牛市口地铁站送车点) 牛市口 牛王庙 东大路,205.7401349,5,1029.29728,1,1250.697259,1,72.29207866,20,15,20,172.015409,3
1200,23,3,1,1,0,1,0,0,1,高新区,23904,1204.101703,金融城 高新,156.8424583,4,726.2774918,1,2170.361502,1,203.6140546,20,3,20,253.9314276,2
950,15,3,1,1,0,1,0,1,0,高新区,23904,1204.101703,金融城 高新,156.8424583,4,726.2774918,1,2170.361502,1,203.6140546,20,3,20,253.9314276,2
950,15,3,1,1,0,1,0,1,0,高新区,23904,1204.101703,金融城 高新,156.8424583,4,726.2774918,1,2170.361502,1,203.6140546,20,3,20,253.9314276,2
550,7,4,2,1,0,0,0,0,0,青羊区,14021,556.1611442,中坝,13.34535231,5,423.8328028,2,1001.809019,1,213.0538079,20,15,12,302.0006616,1
600,8,4,2,1,0,0,0,1,0,青羊区,14021,556.1611442,中坝,13.34535231,5,423.8328028,2,1001.809019,1,213.0538079,20,15,12,302.0006616,1
850,17,4,2,1,0,0,0,0,0,青羊区,14021,556.1611442,中坝,13.34535231,5,423.8328028,2,1001.809019,1,213.0538079,20,15,12,302.0006616,1
990,26,4,2,1,0,0,1,0,0,青羊区,14021,556.1611442,中坝,13.34535231,5,423.8328028,2,1001.809019,1,213.0538079,20,15,12,302.0006616,1
730,11,4,1,1,0,0,0,1,0,武侯区,20602,2080.845485,簇锦,99.5247121,5,2609.410283,1,860.5754425,1,60.74453053,20,7,18,919.5478232,1
650,10,4,1,1,0,0,0,1,0,武侯区,20602,2080.845485,簇锦,99.5247121,5,2609.410283,1,860.5754425,1,60.74453053,20,7,18,919.5478232,1
680,7,4,1,1,0,0,0,0,0,武侯区,20602,2080.845485,簇锦,99.5247121,5,2609.410283,1,860.5754425,1,60.74453053,20,7,18,919.5478232,1
720,11,4,1,1,0,0,0,0,0,武侯区,20602,2080.845485,簇锦,99.5247121,5,2609.410283,1,860.5754425,1,60.74453053,20,7,18,919.5478232,1
700,7,4,1,1,0,0,0,0,0,高新区,13459,1067.347973,倪家桥 衣冠庙 桐梓林,217.4470949,5,537.7757787,4,1186.662299,1,206.3445564,20,15,20,466.5673707,3
950,18,4,1,1,0,0,0,0,1,高新区,13459,1067.347973,倪家桥 衣冠庙 桐梓林,217.4470949,5,537.7757787,4,1186.662299,1,206.3445564,20,15,20,466.5673707,3
880,13,4,1,1,0,0,0,0,0,高新区,13459,1067.347973,倪家桥 衣冠庙 桐梓林,217.4470949,5,537.7757787,4,1186.662299,1,206.3445564,20,15,20,466.5673707,3
800,13,4,1,1,0,0,0,0,1,高新区,13459,1067.347973,倪家桥 衣冠庙 桐梓林,217.4470949,5,537.7757787,4,1186.662299,1,206.3445564,20,15,20,466.5673707,3
1050,20,5,1,1,0,0,0,1,0,高新区,14576,823.0552982,衣冠庙,93.60338108,4,456.2023549,2,831.5837062,1,92.51943835,20,15,20,485.3471349,3
1370,18,5,1,1,0,0,1,0,0,高新区,14576,823.0552982,衣冠庙,93.60338108,4,456.2023549,2,831.5837062,1,92.51943835,20,15,20,485.3471349,3
950,11,5,1,1,0,0,0,0,0,高新区,14576,823.0552982,衣冠庙,93.60338108,4,456.2023549,2,831.5837062,1,92.51943835,20,15,20,485.3471349,3
900,10,5,1,1,0,0,0,0,0,高新区,14576,823.0552982,衣冠庙,93.60338108,4,456.2023549,2,831.5837062,1,92.51943835,20,15,20,485.3471349,3
1000,11,5,1,1,0,0,0,0,0,高新区,14576,823.0552982,衣冠庙,93.60338108,4,456.2023549,2,831.5837062,1,92.51943835,20,15,20,485.3471349,3
720,16,3,1,1,0,1,0,0,1,成华区,13515,1828.272241,理工大学,161.4838173,3,517.3951946,1,1653.010258,1,512.0246074,9,3,2,767.7469944,1
580,9,3,1,1,0,0,0,0,0,成华区,13515,1828.272241,理工大学,161.4838173,3,517.3951946,1,1653.010258,1,512.0246074,9,3,2,767.7469944,1
600,11,3,1,1,0,0,0,1,0,成华区,13515,1828.272241,理工大学,161.4838173,3,517.3951946,1,1653.010258,1,512.0246074,9,3,2,767.7469944,1
1300,22,4,2,1,0,0,1,0,1,锦江区,17510,554.5056237,新南门 春熙路 东门大桥 磨子桥,133.2813503,5,1483.954684,1,463.8160263,2,51.67316697,20,15,20,23.63190173,3
1000,32,4,2,1,0,0,0,0,1,锦江区,17510,554.5056237,新南门 春熙路 东门大桥 磨子桥,133.2813503,5,1483.954684,1,463.8160263,2,51.67316697,20,15,20,23.63190173,3
680,11,6,2,1,0,0,0,1,0,金牛区,18403,392.6620953,羊犀立交 一品天下,170.0098844,5,672.1420824,1,748.7142437,1,62.92617968,20,14,20,392.2888411,2
650,11,6,2,1,0,0,0,0,0,金牛区,18403,392.6620953,羊犀立交 一品天下,170.0098844,5,672.1420824,1,748.7142437,1,62.92617968,20,14,20,392.2888411,2
900,15,6,2,1,0,0,0,1,0,金牛区,18403,392.6620953,羊犀立交 一品天下,170.0098844,5,672.1420824,1,748.7142437,1,62.92617968,20,14,20,392.2888411,2
1200,19,4,2,1,0,0,1,0,0,金牛区,14342,98.27426991,一品天下 羊犀立交 神州租车(蜀汉路东地铁站送车点) 蜀汉路东,142.5861634,5,1161.48771,1,859.7904727,1,93.84624766,20,15,20,420.8234741,3
500,8,4,2,1,0,0,0,0,0,金牛区,14342,98.27426991,一品天下 羊犀立交 神州租车(蜀汉路东地铁站送车点) 蜀汉路东,142.5861634,5,1161.48771,1,859.7904727,1,93.84624766,20,15,20,420.8234741,3
650,9,4,2,1,0,0,0,0,0,金牛区,14342,98.27426991,一品天下 羊犀立交 神州租车(蜀汉路东地铁站送车点) 蜀汉路东,142.5861634,5,1161.48771,1,859.7904727,1,93.84624766,20,15,20,420.8234741,3
850,12,4,2,1,0,0,0,0,1,金牛区,14342,98.27426991,一品天下 羊犀立交 神州租车(蜀汉路东地铁站送车点) 蜀汉路东,142.5861634,5,1161.48771,1,859.7904727,1,93.84624766,20,15,20,420.8234741,3
2005,31,1,1,1,1,1,1,1,0,高新区,16375,1421.516685,世纪城,159.634556,4,1153.741834,1,1140.146412,1,34.58770713,20,6,18,1311.222602,1
5000,31,1,1,1,1,0,1,1,0,高新区,16375,1421.516685,世纪城,159.634556,4,1153.741834,1,1140.146412,1,34.58770713,20,6,18,1311.222602,1
1680,34,1,1,1,1,1,1,0,1,高新区,19930,3001.352333,世纪城,139.964035,5,728.7462044,1,254.6025922,3,22.65290211,20,15,20,143.5042231,3
1370,16,4,2,1,0,0,1,1,0,锦江区,20117,476.5026728,牛市口 神州租车(牛市口地铁站送车点) 牛王庙 东大路,59.6072869,5,890.9550171,1,1301.201687,1,12.46906302,20,15,20,236.0513708,3
1000,10,4,2,1,0,0,0,1,0,锦江区,20117,476.5026728,牛市口 神州租车(牛市口地铁站送车点) 牛王庙 东大路,59.6072869,5,890.9550171,1,1301.201687,1,12.46906302,20,15,20,236.0513708,3
900,10,4,2,1,0,0,0,0,0,锦江区,20117,476.5026728,牛市口 神州租车(牛市口地铁站送车点) 牛王庙 东大路,59.6072869,5,890.9550171,1,1301.201687,1,12.46906302,20,15,20,236.0513708,3
1050,20,4,2,1,0,0,0,0,1,锦江区,20117,476.5026728,牛市口 神州租车(牛市口地铁站送车点) 牛王庙 东大路,59.6072869,5,890.9550171,1,1301.201687,1,12.46906302,20,15,20,236.0513708,3
480,11,6,2,1,0,0,0,0,0,金牛区,18403,392.6620953,羊犀立交 一品天下,170.0098844,5,672.1420824,1,748.7142437,1,62.92617968,20,14,20,392.2888411,2
660,14,6,2,1,0,1,0,1,0,金牛区,18403,392.6620953,羊犀立交 一品天下,170.0098844,5,672.1420824,1,748.7142437,1,62.92617968,20,14,20,392.2888411,2
500,9,6,2,1,0,0,0,1,0,金牛区,18403,392.6620953,羊犀立交 一品天下,170.0098844,5,672.1420824,1,748.7142437,1,62.92617968,20,14,20,392.2888411,2
840,17,3,1,1,0,0,0,1,0,青羊区,22647,616.663288,文化宫 东坡路 金沙博物馆 清江西路,140.3417725,5,836.9715905,2,365.2845622,2,112.8994311,20,11,20,358.6182316,3
1100,26,3,1,1,0,0,0,0,1,青羊区,22647,616.663288,文化宫 东坡路 金沙博物馆 清江西路,140.3417725,5,836.9715905,2,365.2845622,2,112.8994311,20,11,20,358.6182316,3
730,12,3,1,1,0,0,0,1,0,青羊区,22647,616.663288,文化宫 东坡路 金沙博物馆 清江西路,140.3417725,5,836.9715905,2,365.2845622,2,112.8994311,20,11,20,358.6182316,3
890,10,3,1,1,0,0,0,0,0,武侯区,14975,664.0072037,衣冠庙 华西坝 省体育馆 高升桥,143.2003475,4,198.0540478,2,665.2220999,1,141.7194642,20,15,20,330.9484393,3
900,11,3,1,1,0,0,0,1,0,武侯区,14975,664.0072037,衣冠庙 华西坝 省体育馆 高升桥,143.2003475,4,198.0540478,2,665.2220999,1,141.7194642,20,15,20,330.9484393,3
950,12,3,1,1,0,0,0,0,0,武侯区,14975,664.0072037,衣冠庙 华西坝 省体育馆 高升桥,143.2003475,4,198.0540478,2,665.2220999,1,141.7194642,20,15,20,330.9484393,3
550,10,3,1,1,0,0,0,1,0,锦江区,,691.8462132,惠王陵 洪河,123.4156836,5,858.2533131,2,2701.779649,1,23.14146685,20,10,6,1132.832417,1
650,15,3,1,1,0,0,0,1,0,锦江区,,691.8462132,惠王陵 洪河,123.4156836,5,858.2533131,2,2701.779649,1,23.14146685,20,10,6,1132.832417,1
560,12,3,1,1,0,1,0,1,0,锦江区,,691.8462132,惠王陵 洪河,123.4156836,5,858.2533131,2,2701.779649,1,23.14146685,20,10,6,1132.832417,1
750,10,4,2,1,0,0,0,0,0,成华区,20639,1080.786779,塔子山公园 迎晖路 万年场 成都东客站,140.6323672,3,707.5086751,2,1920.289306,1,71.56030087,9,3,5,502.4168213,2
1155,16,4,2,1,0,0,1,1,0,成华区,20639,1080.786779,塔子山公园 迎晖路 万年场 成都东客站,140.6323672,3,707.5086751,2,1920.289306,1,71.56030087,9,3,5,502.4168213,2
680,10,4,2,1,0,1,0,0,0,成华区,20639,1080.786779,塔子山公园 迎晖路 万年场 成都东客站,140.6323672,3,707.5086751,2,1920.289306,1,71.56030087,9,3,5,502.4168213,2
765,11,4,2,1,0,1,0,1,0,成华区,20639,1080.786779,塔子山公园 迎晖路 万年场 成都东客站,140.6323672,3,707.5086751,2,1920.289306,1,71.56030087,9,3,5,502.4168213,2
990,13,4,1,1,0,1,0,1,0,高新区,16971,743.0880881,天府三街 世纪城 天府五街,320.0031519,4,677.217512,1,1591.163245,1,70.50101686,20,2,20,1102.912772,1
790,9,4,1,1,0,0,0,0,0,高新区,16971,743.0880881,天府三街 世纪城 天府五街,320.0031519,4,677.217512,1,1591.163245,1,70.50101686,20,2,20,1102.912772,1
840,9,4,1,1,0,0,0,1,0,高新区,16971,743.0880881,天府三街 世纪城 天府五街,320.0031519,4,677.217512,1,1591.163245,1,70.50101686,20,2,20,1102.912772,1
1050,15,4,1,1,0,1,0,0,1,高新区,16971,743.0880881,天府三街 世纪城 天府五街,320.0031519,4,677.217512,1,1591.163245,1,70.50101686,20,2,20,1102.912772,1
750,8,4,1,1,0,0,0,0,1,锦江区,20989,499.4471142,神州租车(牛市口地铁站送车点) 牛市口 牛王庙 东大路,205.7401349,5,1029.29728,1,1250.697259,1,72.29207866,20,15,20,172.015409,3
950,15,4,1,1,0,0,0,0,0,锦江区,20989,499.4471142,神州租车(牛市口地铁站送车点) 牛市口 牛王庙 东大路,205.7401349,5,1029.29728,1,1250.697259,1,72.29207866,20,15,20,172.015409,3
1100,12,4,1,1,0,1,0,0,1,锦江区,20989,499.4471142,神州租车(牛市口地铁站送车点) 牛市口 牛王庙 东大路,205.7401349,5,1029.29728,1,1250.697259,1,72.29207866,20,15,20,172.015409,3
795,11,4,1,1,0,0,0,0,0,成华区,20639,1080.786779,塔子山公园 迎晖路 万年场 成都东客站,140.6323672,3,707.5086751,2,1920.289306,1,71.56030087,9,3,5,502.4168213,2
785,8,4,1,1,0,0,0,0,0,成华区,20639,1080.786779,塔子山公园 迎晖路 万年场 成都东客站,140.6323672,3,707.5086751,2,1920.289306,1,71.56030087,9,3,5,502.4168213,2
750,11,4,1,1,0,1,0,0,0,成华区,20639,1080.786779,塔子山公园 迎晖路 万年场 成都东客站,140.6323672,3,707.5086751,2,1920.289306,1,71.56030087,9,3,5,502.4168213,2
850,13,4,1,1,0,1,0,1,0,成华区,20639,1080.786779,塔子山公园 迎晖路 万年场 成都东客站,140.6323672,3,707.5086751,2,1920.289306,1,71.56030087,9,3,5,502.4168213,2
700,11,4,2,1,0,0,0,0,0,高新区,16057,2051.278183,天府三街,118.6329858,5,1415.148709,1,453.6502358,2,91.70413354,20,15,18,208.3070653,1
700,11,4,2,1,0,0,0,0,0,双流区,,21771.3889,双流机场2航站楼,67.5130319,5,1129.146978,1,104.2953759,2,101.9104461,20,12,20,773.2873907,3
630,10,4,2,1,0,0,0,1,0,高新区,16057,2051.278183,天府三街,118.6329858,5,1415.148709,1,453.6502358,2,91.70413354,20,15,18,208.3070653,1
630,10,4,2,1,0,0,0,1,0,双流区,,21771.3889,双流机场2航站楼,67.5130319,5,1129.146978,1,104.2953759,2,101.9104461,20,12,20,773.2873907,3
650,11,4,2,1,0,0,0,0,0,高新区,16057,2051.278183,天府三街,118.6329858,5,1415.148709,1,453.6502358,2,91.70413354,20,15,18,208.3070653,1
650,11,4,2,1,0,0,0,0,0,双流区,,21771.3889,双流机场2航站楼,67.5130319,5,1129.146978,1,104.2953759,2,101.9104461,20,12,20,773.2873907,3
1130,17,4,2,1,0,1,1,1,0,高新区,16057,2051.278183,天府三街,118.6329858,5,1415.148709,1,453.6502358,2,91.70413354,20,15,18,208.3070653,1
1130,17,4,2,1,0,1,1,1,0,双流区,,21771.3889,双流机场2航站楼,67.5130319,5,1129.146978,1,104.2953759,2,101.9104461,20,12,20,773.2873907,3
650,8,5,2,1,0,0,0,0,0,锦江区,22193,406.2867622,狮子山 大观 塔子山公园,245.0572681,5,1473.541632,1,2507.057361,1,39.12377701,20,9,14,462.6739578,2
790,10,3,1,1,0,0,0,0,0,锦江区,19033,635.0353572,琉璃场 四川师大,219.232569,2,524.6126651,2,1911.731331,1,273.9049549,20,13,17,388.2844297,3
680,10,3,1,1,0,0,0,1,0,锦江区,19033,635.0353572,琉璃场 四川师大,219.232569,2,524.6126651,2,1911.731331,1,273.9049549,20,13,17,388.2844297,3
850,12,3,1,1,0,1,0,0,1,锦江区,19033,635.0353572,琉璃场 四川师大,219.232569,2,524.6126651,2,1911.731331,1,273.9049549,20,13,17,388.2844297,3
550,10,5,2,1,0,0,0,0,0,武侯区,9834,827.686926,龙爪堰 东坡路,119.8660664,2,536.7401947,2,716.453799,1,42.31953163,20,15,18,96.05721609,3
610,16,5,2,1,0,0,0,0,1,武侯区,9834,827.686926,龙爪堰 东坡路,119.8660664,2,536.7401947,2,716.453799,1,42.31953163,20,15,18,96.05721609,3
550,12,5,2,1,0,0,0,0,0,武侯区,9834,827.686926,龙爪堰 东坡路,119.8660664,2,536.7401947,2,716.453799,1,42.31953163,20,15,18,96.05721609,3
580,10,5,2,1,0,0,0,0,0,武侯区,9834,827.686926,龙爪堰 东坡路,119.8660664,2,536.7401947,2,716.453799,1,42.31953163,20,15,18,96.05721609,3
590,14,5,2,1,0,0,0,0,1,武侯区,9834,827.686926,龙爪堰 东坡路,119.8660664,2,536.7401947,2,716.453799,1,42.31953163,20,15,18,96.05721609,3
930,18,4,2,1,0,0,0,0,1,锦江区,17510,554.5056237,新南门 春熙路 东门大桥 磨子桥,133.2813503,5,1483.954684,1,463.8160263,2,51.67316697,20,15,20,23.63190173,3
850,16,4,2,1,0,0,0,0,1,锦江区,17510,554.5056237,新南门 春熙路 东门大桥 磨子桥,133.2813503,5,1483.954684,1,463.8160263,2,51.67316697,20,15,20,23.63190173,3
800,12,3,1,1,0,0,0,0,1,锦江区,19033,635.0353572,琉璃场 四川师大,219.232569,2,524.6126651,2,1911.731331,1,273.9049549,20,13,17,388.2844297,3
740,10,3,1,1,0,0,0,0,0,锦江区,19033,635.0353572,琉璃场 四川师大,219.232569,2,524.6126651,2,1911.731331,1,273.9049549,20,13,17,388.2844297,3
740,10,3,1,1,0,0,0,1,0,锦江区,19033,635.0353572,琉璃场 四川师大,219.232569,2,524.6126651,2,1911.731331,1,273.9049549,20,13,17,388.2844297,3
690,18,4,1,1,0,0,0,0,1,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
850,16,3,1,1,0,0,0,0,1,青羊区,25658,1228.846601,东坡路,145.9322907,5,622.2350605,5,469.9037553,1,60.1016255,20,15,20,168.5819378,3
740,11,3,1,1,0,0,0,1,0,青羊区,25658,1228.846601,东坡路,145.9322907,5,622.2350605,5,469.9037553,1,60.1016255,20,15,20,168.5819378,3
790,12,3,1,1,0,0,0,1,0,青羊区,25658,1228.846601,东坡路,145.9322907,5,622.2350605,5,469.9037553,1,60.1016255,20,15,20,168.5819378,3
550,10,4,2,1,0,0,0,1,0,金牛区,15498,1334.434632,花照壁 茶店子,159.3892931,5,283.6108116,2,991.6273095,1,24.53778957,20,15,20,106.8342217,1
1000,20,4,2,1,0,0,1,1,0,金牛区,15498,1334.434632,花照壁 茶店子,159.3892931,5,283.6108116,2,991.6273095,1,24.53778957,20,15,20,106.8342217,1
900,21,4,2,1,0,0,0,0,1,金牛区,15498,1334.434632,花照壁 茶店子,159.3892931,5,283.6108116,2,991.6273095,1,24.53778957,20,15,20,106.8342217,1
1050,13,3,1,1,0,1,0,0,0,高新区,16922,712.0113084,神仙树 高朋大道,46.58705809,5,185.1777176,3,1688.647815,1,60.77742783,20,10,20,311.3042473,3
950,12,3,1,1,0,0,0,0,1,高新区,16922,712.0113084,神仙树 高朋大道,46.58705809,5,185.1777176,3,1688.647815,1,60.77742783,20,10,20,311.3042473,3
900,11,3,1,1,0,0,0,0,0,高新区,16922,712.0113084,神仙树 高朋大道,46.58705809,5,185.1777176,3,1688.647815,1,60.77742783,20,10,20,311.3042473,3
890,10,3,1,1,0,1,0,0,0,金牛区,16565,1396.666951,西南交大 白果林 蜀汉路东,234.7141719,5,766.1609688,1,864.6665407,2,117.3862063,20,15,20,485.1375782,3
790,8,3,1,1,0,0,0,0,0,金牛区,16565,1396.666951,西南交大 白果林 蜀汉路东,234.7141719,5,766.1609688,1,864.6665407,2,117.3862063,20,15,20,485.1375782,3
660,7,5,2,1,0,0,0,0,0,高新区,18033,826.6580727,五根松 海昌路 华阳,56.09071331,5,1514.58581,1,729.3048399,2,18.3166597,20,5,6,1075.329703,1
720,22,5,2,1,0,0,0,0,1,高新区,18033,826.6580727,五根松 海昌路 华阳,56.09071331,5,1514.58581,1,729.3048399,2,18.3166597,20,5,6,1075.329703,1
670,12,5,2,1,0,0,0,1,0,高新区,18033,826.6580727,五根松 海昌路 华阳,56.09071331,5,1514.58581,1,729.3048399,2,18.3166597,20,5,6,1075.329703,1
1020,22,5,2,1,0,0,1,0,0,高新区,18033,826.6580727,五根松 海昌路 华阳,56.09071331,5,1514.58581,1,729.3048399,2,18.3166597,20,5,6,1075.329703,1
690,13,5,2,1,0,0,0,0,0,高新区,18033,826.6580727,五根松 海昌路 华阳,56.09071331,5,1514.58581,1,729.3048399,2,18.3166597,20,5,6,1075.329703,1
1050,17,3,1,1,0,0,0,0,1,青羊区,21520,1648.815774,清江西路,15.76465969,5,602.3730352,4,558.4180233,1,122.3137456,20,13,19,138.1799772,3
800,20,3,1,1,0,0,0,0,1,青羊区,21520,1648.815774,清江西路,15.76465969,5,602.3730352,4,558.4180233,1,122.3137456,20,13,19,138.1799772,3
770,10,3,1,1,0,0,0,1,0,青羊区,21520,1648.815774,清江西路,15.76465969,5,602.3730352,4,558.4180233,1,122.3137456,20,13,19,138.1799772,3
1900,32,1,1,1,1,0,1,1,0,高新区,16375,1421.516685,世纪城,159.634556,4,1153.741834,1,1140.146412,1,34.58770713,20,6,18,1311.222602,1
850,13,3,1,1,0,0,0,0,0,武侯区,14608,1001.73108,桐梓林 三瓦窑 倪家桥,27.10486014,3,482.2170879,3,403.1425305,2,82.05377015,20,15,20,512.7483164,3
900,22,3,1,1,0,0,0,0,1,武侯区,14608,1001.73108,桐梓林 三瓦窑 倪家桥,27.10486014,3,482.2170879,3,403.1425305,2,82.05377015,20,15,20,512.7483164,3
950,25,3,1,1,0,0,0,0,1,武侯区,14608,1001.73108,桐梓林 三瓦窑 倪家桥,27.10486014,3,482.2170879,3,403.1425305,2,82.05377015,20,15,20,512.7483164,3
600,9,4,1,1,0,0,0,1,0,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
790,16,4,1,1,0,0,0,1,0,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
650,17,4,1,1,0,0,0,0,1,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
630,10,6,2,1,0,1,0,0,0,高新区,22580,2428.097488,天府三街,226.4839671,5,1418.095139,1,111.4085873,3,58.77763428,20,6,16,700.0253257,2
680,7,6,2,1,0,1,0,0,0,高新区,22580,2428.097488,天府三街,226.4839671,5,1418.095139,1,111.4085873,3,58.77763428,20,6,16,700.0253257,2
710,8,6,2,1,0,0,0,0,0,高新区,22580,2428.097488,天府三街,226.4839671,5,1418.095139,1,111.4085873,3,58.77763428,20,6,16,700.0253257,2
840,11,6,2,1,0,0,0,1,0,高新区,22580,2428.097488,天府三街,226.4839671,5,1418.095139,1,111.4085873,3,58.77763428,20,6,16,700.0253257,2
710,8,6,2,1,0,0,0,0,0,高新区,22580,2428.097488,天府三街,226.4839671,5,1418.095139,1,111.4085873,3,58.77763428,20,6,16,700.0253257,2
790,11,6,2,1,0,0,0,1,0,高新区,22580,2428.097488,天府三街,226.4839671,5,1418.095139,1,111.4085873,3,58.77763428,20,6,16,700.0253257,2
1260,22,5,2,1,0,1,1,1,0,锦江区,22193,406.2867622,狮子山 大观 塔子山公园,245.0572681,5,1473.541632,1,2507.057361,1,39.12377701,20,9,14,462.6739578,2
580,11,5,2,1,0,0,0,0,0,锦江区,22193,406.2867622,狮子山 大观 塔子山公园,245.0572681,5,1473.541632,1,2507.057361,1,39.12377701,20,9,14,462.6739578,2
550,10,5,2,1,0,1,0,0,0,锦江区,22193,406.2867622,狮子山 大观 塔子山公园,245.0572681,5,1473.541632,1,2507.057361,1,39.12377701,20,9,14,462.6739578,2
